ProblemID,ProblemName,Difficulty,Prompt,Model,InputMode,EvalMethod,Compiled,PublicPassed,HiddenPassed,GenTime_s,ErrorMsg,GeneratedCode
H29,maximize-the-number-of-partitions-after-operations,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,4.81,want='1' got='3',"import sys

def count_partitions(s, k):
    count = 0
    while s:
        prefix = ''
        distinct_chars = set()
        for char in s:
            if char not in distinct_chars and len(distinct_chars) < k:
                prefix += char
                distinct_chars.add(char)
            elif char in distinct_chars:
                prefix += char
            else:
                break
        s = s[len(prefix):]
        count += 1
    return count

s = input()
k = int(input())
max_partitions = 0
for i in range(len(s)):
    for char in 'abcdefghijklmnopqrstuvwxyz':
        new_s = s[:i] + char + s[i+1:]
        max_partitions = max(max_partitions, count_partitions(new_s, k))
max_partitions = max(max_partitions, count_partitions(s, k))
print(max_partitions)"
H30,count-the-number-of-powerful-integers,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,5.99,want='5' got='0',"import sys

start = int(input())
finish = int(input())
limit = int(input())
s = input()

def count_powerful_integers(start, finish, limit, s):
    count = 0
    for i in range(start, finish + 1):
        str_i = str(i)
        if str_i.endswith(s) and all(int(digit) <= limit for digit in str_i):
            count += 1
    return count

print(count_powerful_integers(start, finish, limit, s))"
H30,count-the-number-of-powerful-integers,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,0.37,want='5' got='0',"import sys

def count_powerful_integers(start, finish, limit, s):
    count = 0
    for i in range(start, finish + 1):
        str_i = str(i)
        if str_i.endswith(s) and all(int(digit) <= limit for digit in str_i):
            count += 1
    return count

start = int(input())
finish = int(input())
limit = int(input())
s = input()

print(count_powerful_integers(start, finish, limit, s))"
H30,count-the-number-of-powerful-integers,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,3.09,want='5' got='0',"import sys

start = int(input())
finish = int(input())
limit = int(input())
s = input()

def count_powerful_integers(start, finish, limit, s):
    count = 0
    for i in range(start, finish + 1):
        if str(i).endswith(s) and all(int(digit) <= limit for digit in str(i)):
            count += 1
    return count

print(count_powerful_integers(start, finish, limit, s))"
H31,minimize-or-of-remaining-elements-using-operations,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,11.76,want='3' got='',"import sys

def calculate_or(nums):
    result = 0
    for num in nums:
        result |= num
    return result

def main():
    nums = list(map(int, input().split()))
    k = int(input())
    n = len(nums)
    min_or = float('inf')
    for mask in range(1 << n):
        if bin(mask).count('1') <= k:
            new_nums = []
            i = 0
            while i < n:
                if (mask & (1 << i)) == 0:
                    new_nums.append(nums[i])
                    i += 1
                else:
                    j = i
                    while j < n and (mask & (1 << j))!= 0:
                        j += 1
                    and_result = nums[i]
                    for p in range(i + 1, j):
                        and_result &= nums[p]
                    new_nums.append(and_result)
                    i = j
            min_or = min(min_or, calculate_or(new_nums))
    print(min_or)

if __name__ == ""__main__"":
    main()"
H31,minimize-or-of-remaining-elements-using-operations,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,6.74,want='3' got='',"import sys

def calculate_or(nums):
    result = 0
    for num in nums:
        result |= num
    return result

def main():
    nums = list(map(int, input().split()))
    k = int(input())
    n = len(nums)
    min_or = float('inf')

    for mask in range(1 << n):
        if bin(mask).count('1') <= k:
            new_nums = []
            i = 0
            while i < n:
                if (mask & (1 << i)) != 0:
                    j = i
                    while j < n and (mask & (1 << j)) != 0:
                        j += 1
                    j -= 1
                    and_result = nums[i]
                    while i <= j:
                        and_result &= nums[i]
                        i += 1
                    new_nums.append(and_result)
                else:
                    new_nums.append(nums[i])
                    i += 1
            min_or = min(min_or, calculate_or(new_nums))

    print(min_or)

if __name__ == ""__main__"":
    main()"
H31,minimize-or-of-remaining-elements-using-operations,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,12.53,want='3' got='',"import sys

def calculate_or(nums):
    result = 0
    for num in nums:
        result |= num
    return result

def main():
    nums = list(map(int, input().split()))
    k = int(input())
    n = len(nums)
    min_or = float('inf')

    for mask in range(1 << n):
        if bin(mask).count('1') <= k:
            new_nums = []
            i = 0
            while i < n:
                if (mask & (1 << i))!= 0:
                    j = i
                    while j < n and (mask & (1 << j))!= 0:
                        j += 1
                    j -= 1
                    and_result = nums[i]
                    while i <= j:
                        and_result &= nums[i]
                        i += 1
                    new_nums.append(and_result)
                else:
                    new_nums.append(nums[i])
                    i += 1
            min_or = min(min_or, calculate_or(new_nums))

    print(min_or)

if __name__ == ""__main__"":
    main()"
H32,maximize-consecutive-elements-in-an-array-after-modification,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,2.26,want='3' got='',"import sys

def main():
    nums = list(map(int, input().split(',')))
    nums.sort()
    max_count = 1
    current_count = 1

    for i in range(1, len(nums)):
        if nums[i] - nums[i - 1] <= 1:
            current_count += 1
        else:
            max_count = max(max_count, current_count)
            current_count = 1

    max_count = max(max_count, current_count)
    print(max_count)

if __name__ == ""__main__"":
    main()"
H32,maximize-consecutive-elements-in-an-array-after-modification,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,7.35,want='3' got='',"import sys

def main():
    nums = list(map(int, input().split()))
    nums.sort()
    max_count = 1
    current_count = 1

    for i in range(1, len(nums)):
        if nums[i] - nums[i - 1] <= 1:
            current_count += 1
        else:
            max_count = max(max_count, current_count)
            current_count = 1

    max_count = max(max_count, current_count)
    print(max_count)

if __name__ == ""__main__"":
    main()"
H32,maximize-consecutive-elements-in-an-array-after-modification,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,6.34,want='3' got='',"import sys

def main():
    nums = list(map(int, input().split()))
    nums.sort()
    max_count = 1
    current_count = 1

    for i in range(1, len(nums)):
        if nums[i] - nums[i - 1] <= 1:
            current_count += 1
        else:
            max_count = max(max_count, current_count)
            current_count = 1

    max_count = max(max_count, current_count)
    print(max_count)

if __name__ == ""__main__"":
    main()"
H33,Pac,Hard,P1,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,6.33,want='1' got='-1',"import sys
from collections import deque

def main():
    H, W, T = map(int, input().split())
    grid = [list(input()) for _ in range(H)]

    start = None
    goal = None
    candies = []
    for i in range(H):
        for j in range(W):
            if grid[i][j] == 'S':
                start = (i, j)
            elif grid[i][j] == 'G':
                goal = (i, j)
            elif grid[i][j] == 'o':
                candies.append((i, j))

    directions = [(0, 1), (0, -1), (1, 0), (-1, 0)]

    def bfs(start, goal, max_moves, candies):
        queue = deque([(start, 0, 0)])
        visited = set([start])
        max_candies = 0

        while queue:
            (x, y), moves, candies_collected = queue.popleft()

            if (x, y) == goal and moves <= max_moves:
                max_candies = max(max_candies, candies_collected)

            if moves >= max_moves:
                continue

            for dx, dy in directions:
                nx, ny = x + dx, y + dy

                if (0 <= nx < H and 0 <= ny < W and grid[nx][ny] != '#' and (nx, ny) not in visited):
                    new_candies_collected = candies_collected + (1 if (nx, ny) in candies else 0)
                    queue.append(((nx, ny), moves + 1, new_candies_collected))
                    visited.add((nx, ny))

        return max_candies

    max_candies = bfs(start, goal, T, candies)

    if max_candies == 0 and start != goal:
        print(-1)
    else:
        print(max_candies)

if __name__ == ""__main__"":
    main()"
H33,Pac,Hard,P2,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,16.78,want='1' got='-1',"from collections import deque
import sys

def read_input():
    H, W, T = map(int, input().split())
    grid = [list(input().strip()) for _ in range(H)]
    return H, W, T, grid

def find_start(grid):
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            if grid[i][j] == 'S':
                return i, j

def find_goal(grid):
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            if grid[i][j] == 'G':
                return i, j

def find_candies(grid):
    candies = []
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            if grid[i][j] == 'o':
                candies.append((i, j))
    return candies

def bfs(grid, start, goal, candies, T):
    queue = deque([(start, 0, 0)])
    visited = set([start])
    max_candies = 0
    while queue:
        (x, y), moves, candy_count = queue.popleft()
        if (x, y) == goal:
            max_candies = max(max_candies, candy_count)
        if moves >= T:
            continue
        for dx, dy in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
            nx, ny = x + dx, y + dy
            if (0 <= nx < len(grid) and 0 <= ny < len(grid[0]) and
                    grid[nx][ny] != '#' and (nx, ny) not in visited):
                new_candy_count = candy_count + (grid[nx][ny] == 'o')
                queue.append(((nx, ny), moves + 1, new_candy_count))
                visited.add((nx, ny))
    return max_candies

def main():
    H, W, T, grid = read_input()
    start = find_start(grid)
    goal = find_goal(grid)
    candies = find_candies(grid)
    max_candies = bfs(grid, start, goal, candies, T)
    if max_candies == 0 and start != goal:
        print(-1)
    else:
        print(max_candies)

if __name__ == '__main__':
    main()"
H33,Pac,Hard,P3,meta-llama/llama-3.3-70b-instruct,stdin,lcb-stdin,1,0,0,16.46,want='1' got='-1',"import sys
from collections import deque

def main():
    H, W, T = map(int, input().split())
    grid = [list(input().strip()) for _ in range(H)]

    start = None
    goal = None
    candies = []
    for i in range(H):
        for j in range(W):
            if grid[i][j] == 'S':
                start = (i, j)
            elif grid[i][j] == 'G':
                goal = (i, j)
            elif grid[i][j] == 'o':
                candies.append((i, j))

    directions = [(0, 1), (0, -1), (1, 0), (-1, 0)]

    def bfs(start, goal, candies, T):
        queue = deque([(start, 0, 0)])
        visited = set([start])
        max_candies = 0

        while queue:
            (x, y), moves, candy_count = queue.popleft()

            if (x, y) == goal:
                max_candies = max(max_candies, candy_count)

            if moves >= T:
                continue

            for dx, dy in directions:
                nx, ny = x + dx, y + dy

                if (0 <= nx < H and 0 <= ny < W and
                        grid[nx][ny]!= '#' and (nx, ny) not in visited):
                    new_candy_count = candy_count + (grid[nx][ny] == 'o')
                    queue.append(((nx, ny), moves + 1, new_candy_count))
                    visited.add((nx, ny))

        return max_candies

    max_candies = bfs(start, goal, candies, T)

    if max_candies == 0 and start!= goal:
        print(-1)
    else:
        print(max_candies)

if __name__ == ""__main__"":
    main()"
